od_id,type,x,y,gred_id,num,t,cid
115,2018-01-01 12:07:30,1085,2018-01-01 13:15:00,154,170
116,2018-01-01 12:07:30,1044,2018-01-01 13:17:30,236,137
117,2018-01-01 12:02:30,1085,2018-01-01 13:22:30,115,169
118,2018-01-01 12:05:00,1004,2018-01-01 13:22:30,116,127
119,2018-01-01 12:10:00,1006,2018-01-01 13:10:00,195,197
120,2018-01-01 12:10:00,1083,2018-01-01 13:25:00,196,174
121,2018-01-01 12:12:30,1044,2018-01-01 13:22:30,234,105
122,2018-01-01 12:15:00,1046,2018-01-01 13:12:30,235,164
123,2018-01-01 12:10:00,1085,2018-01-01 13:20:00,235,153
124,2018-01-01 12:05:00,1083,2018-01-01 13:20:00,196,177
125,2018-01-01 12:02:30,1044,2018-01-01 13:20:00,117,139
126,2018-01-01 12:15:00,1003,2018-01-01 13:15:00,154,146
127,2018-01-01 12:12:30,1003,2018-01-01 13:10:00,235,160
128,2018-01-01 12:07:30,1086,2018-01-01 13:25:00,115,125
129,2018-01-01 12:12:30,1006,2018-01-01 13:10:00,194,101
130,2018-01-01 12:10:00,1045,2018-01-01 13:17:30,194,179
131,2018-01-01 12:15:00,1084,2018-01-01 13:15:00,236,163
132,2018-01-01 12:05:00,1044,2018-01-01 13:12:30,154,122
133,2018-01-01 12:05:00,1004,2018-01-01 13:15:00,237,182
134,2018-01-01 12:07:30,1003,2018-01-01 13:25:00,117,125
135,2018-01-01 12:07:30,1045,2018-01-01 13:10:00,194,189
136,2018-01-01 12:07:30,1084,2018-01-01 13:10:00,196,163
137,2018-01-01 12:12:30,1086,2018-01-01 13:10:00,115,141
138,2018-01-01 12:07:30,1045,2018-01-01 13:15:00,116,158
139,2018-01-01 12:02:30,1003,2018-01-01 13:20:00,154,128
140,2018-01-01 12:07:30,1083,2018-01-01 13:17:30,196,138
141,2018-01-01 12:12:30,1003,2018-01-01 13:12:30,116,128
142,2018-01-01 12:10:00,1083,2018-01-01 13:12:30,235,128
143,2018-01-01 12:07:30,1044,2018-01-01 13:17:30,154,172
144,2018-01-01 12:12:30,1086,2018-01-01 13:20:00,234,194
145,2018-01-01 12:15:00,1084,2018-01-01 13:20:00,117,189
146,2018-01-01 12:07:30,1084,2018-01-01 13:12:30,196,134
147,2018-01-01 12:12:30,1083,2018-01-01 13:25:00,196,106
148,2018-01-01 12:07:30,1046,2018-01-01 13:25:00,235,169
149,2018-01-01 12:15:00,1005,2018-01-01 13:20:00,196,115
150,2018-01-01 12:05:00,1004,2018-01-01 13:12:30,155,153
151,2018-01-01 12:10:00,1043,2018-01-01 13:20:00,114,141
152,2018-01-01 12:05:00,1006,2018-01-01 13:15:00,156,125
153,2018-01-01 12:05:00,1046,2018-01-01 13:22:30,237,110
154,2018-01-01 12:02:30,1045,2018-01-01 13:12:30,117,138
155,2018-01-01 12:12:30,1083,2018-01-01 13:22:30,236,195
156,2018-01-01 12:02:30,1043,2018-01-01 13:20:00,196,137
157,2018-01-01 12:05:00,1085,2018-01-01 13:10:00,156,137
158,2018-01-01 12:15:00,1045,2018-01-01 13:20:00,155,193
159,2018-01-01 12:07:30,1086,2018-01-01 13:17:30,114,160
160,2018-01-01 12:02:30,1003,2018-01-01 13:10:00,195,127
161,2018-01-01 12:07:30,1044,2018-01-01 13:22:30,197,108
162,2018-01-01 12:05:00,1005,2018-01-01 13:15:00,155,170
163,2018-01-01 12:12:30,1084,2018-01-01 13:10:00,235,168
164,2018-01-01 12:02:30,1044,2018-01-01 13:10:00,196,168
165,2018-01-01 12:12:30,1043,2018-01-01 13:25:00,154,133
166,2018-01-01 12:02:30,1044,2018-01-01 13:22:30,195,140
167,2018-01-01 12:12:30,1003,2018-01-01 13:17:30,236,122
168,2018-01-01 12:10:00,1084,2018-01-01 13:12:30,157,133
169,2018-01-01 12:15:00,1005,2018-01-01 13:12:30,157,140
170,2018-01-01 12:07:30,1003,2018-01-01 13:25:00,195,191
171,2018-01-01 12:02:30,1004,2018-01-01 13:12:30,157,192
172,2018-01-01 12:05:00,1043,2018-01-01 13:10:00,114,131
173,2018-01-01 12:07:30,1086,2018-01-01 13:10:00,237,160
174,2018-01-01 12:12:30,1045,2018-01-01 13:10:00,116,126
175,2018-01-01 12:05:00,1084,2018-01-01 13:10:00,234,136
176,2018-01-01 12:05:00,1043,2018-01-01 13:15:00,117,144
177,2018-01-01 12:02:30,1043,2018-01-01 13:12:30,114,160
178,2018-01-01 12:05:00,1003,2018-01-01 13:12:30,117,194
179,2018-01-01 12:07:30,1006,2018-01-01 13:15:00,195,125
180,2018-01-01 12:15:00,1004,2018-01-01 13:15:00,196,175
181,2018-01-01 12:12:30,1083,2018-01-01 13:15:00,197,168
182,2018-01-01 12:10:00,1003,2018-01-01 13:22:30,196,130
183,2018-01-01 12:07:30,1045,2018-01-01 13:12:30,116,126
184,2018-01-01 12:07:30,1003,2018-01-01 13:25:00,236,156
185,2018-01-01 12:05:00,1083,2018-01-01 13:25:00,117,122
186,2018-01-01 12:02:30,1086,2018-01-01 13:20:00,194,178
187,2018-01-01 12:02:30,1044,2018-01-01 13:20:00,195,140
188,2018-01-01 12:15:00,1006,2018-01-01 13:15:00,115,117
189,2018-01-01 12:07:30,1003,2018-01-01 13:15:00,197,111
190,2018-01-01 12:05:00,1086,2018-01-01 13:22:30,115,181
191,2018-01-01 12:10:00,1085,2018-01-01 13:12:30,157,100
192,2018-01-01 12:12:30,1086,2018-01-01 13:15:00,195,189
193,2018-01-01 12:12:30,1084,2018-01-01 13:22:30,197,110
194,2018-01-01 12:05:00,1046,2018-01-01 13:17:30,234,129
195,2018-01-01 12:12:30,1006,2018-01-01 13:25:00,234,161
196,2018-01-01 12:10:00,1003,2018-01-01 13:25:00,155,162
197,2018-01-01 12:07:30,1003,2018-01-01 13:22:30,194,154
198,2018-01-01 12:07:30,1004,2018-01-01 13:12:30,115,104
199,2018-01-01 12:05:00,1083,2018-01-01 13:17:30,116,188
200,2018-01-01 12:07:30,1086,2018-01-01 13:10:00,236,160
201,2018-01-01 12:15:00,1045,2018-01-01 13:10:00,236,184
202,2018-01-01 12:02:30,1086,2018-01-01 13:22:30,234,161
203,2018-01-01 12:12:30,1004,2018-01-01 13:15:00,194,130
204,2018-01-01 12:12:30,1085,2018-01-01 13:25:00,155,121
205,2018-01-01 12:12:30,1083,2018-01-01 13:25:00,235,151
206,2018-01-01 12:10:00,1083,2018-01-01 13:17:30,235,169
207,2018-01-01 12:15:00,1005,2018-01-01 13:15:00,116,193
208,2018-01-01 12:07:30,1003,2018-01-01 13:10:00,155,158
209,2018-01-01 12:10:00,1085,2018-01-01 13:12:30,155,189
210,2018-01-01 12:15:00,1006,2018-01-01 13:10:00,197,153
211,2018-01-01 12:15:00,1004,2018-01-01 13:17:30,116,126
212,2018-01-01 12:10:00,1004,2018-01-01 13:22:30,116,198
213,2018-01-01 12:10:00,1086,2018-01-01 13:25:00,236,183
214,2018-01-01 12:07:30,1005,2018-01-01 13:22:30,195,105
215,2018-01-01 12:02:30,1084,2018-01-01 13:22:30,116,171
216,2018-01-01 12:02:30,1043,2018-01-01 13:22:30,237,167
217,2018-01-01 12:02:30,1086,2018-01-01 13:25:00,194,174
218,2018-01-01 12:10:00,1005,2018-01-01 13:20:00,155,186
219,2018-01-01 12:15:00,1084,2018-01-01 13:12:30,115,168
220,2018-01-01 12:15:00,1086,2018-01-01 13:10:00,114,129
221,2018-01-01 12:07:30,1043,2018-01-01 13:10:00,156,183
222,2018-01-01 12:07:30,1046,2018-01-01 13:25:00,234,178
223,2018-01-01 12:07:30,1045,2018-01-01 13:20:00,237,141
224,2018-01-01 12:15:00,1043,2018-01-01 13:10:00,116,177
225,2018-01-01 12:12:30,1083,2018-01-01 13:10:00,116,116
226,2018-01-01 12:02:30,1085,2018-01-01 13:22:30,116,165
227,2018-01-01 12:12:30,1004,2018-01-01 13:17:30,155,124
228,2018-01-01 12:07:30,1045,2018-01-01 13:22:30,114,125
229,2018-01-01 12:02:30,1006,2018-01-01 13:22:30,234,170
230,2018-01-01 12:15:00,1084,2018-01-01 13:20:00,156,180
231,2018-01-01 12:02:30,1003,2018-01-01 13:25:00,196,177
232,2018-01-01 12:12:30,1086,2018-01-01 13:20:00,155,136
233,2018-01-01 12:07:30,1004,2018-01-01 13:10:00,155,138
234,2018-01-01 12:02:30,1005,2018-01-01 13:10:00,235,187
235,2018-01-01 12:15:00,1084,2018-01-01 13:10:00,154,177
236,2018-01-01 12:12:30,1083,2018-01-01 13:12:30,197,139
237,2018-01-01 12:07:30,1086,2018-01-01 13:12:30,237,191
238,2018-01-01 12:15:00,1084,2018-01-01 13:20:00,115,118
239,2018-01-01 12:10:00,1083,2018-01-01 13:22:30,196,125
240,2018-01-01 12:10:00,1004,2018-01-01 13:12:30,237,103
241,2018-01-01 12:05:00,1085,2018-01-01 13:25:00,114,116
242,2018-01-01 12:07:30,1044,2018-01-01 13:25:00,237,193
243,2018-01-01 12:12:30,1003,2018-01-01 13:22:30,114,148
244,2018-01-01 12:05:00,1045,2018-01-01 13:25:00,195,132
245,2018-01-01 12:05:00,1004,2018-01-01 13:20:00,154,142
246,2018-01-01 12:07:30,1003,2018-01-01 13:17:30,116,145
247,2018-01-01 12:12:30,1003,2018-01-01 13:22:30,196,150
248,2018-01-01 12:07:30,1006,2018-01-01 13:10:00,117,152
249,2018-01-01 12:02:30,1046,2018-01-01 13:20:00,156,112
250,2018-01-01 12:15:00,1044,2018-01-01 13:17:30,155,103
251,2018-01-01 12:10:00,1005,2018-01-01 13:22:30,114,146
252,2018-01-01 12:05:00,1006,2018-01-01 13:12:30,156,172
253,2018-01-01 12:02:30,1046,2018-01-01 13:17:30,196,164
254,2018-01-01 12:15:00,1085,2018-01-01 13:17:30,197,143
255,2018-01-01 12:05:00,1005,2018-01-01 13:15:00,115,185
256,2018-01-01 12:05:00,1086,2018-01-01 13:17:30,155,168
257,2018-01-01 12:07:30,1083,2018-01-01 13:20:00,234,153
258,2018-01-01 12:10:00,1045,2018-01-01 13:17:30,235,123
259,2018-01-01 12:02:30,1003,2018-01-01 13:12:30,156,166
260,2018-01-01 12:05:00,1085,2018-01-01 13:15:00,115,124
261,2018-01-01 12:07:30,1086,2018-01-01 13:17:30,194,119
262,2018-01-01 12:07:30,1045,2018-01-01 13:17:30,157,197
263,2018-01-01 12:10:00,1006,2018-01-01 13:15:00,234,182
264,2018-01-01 12:15:00,1085,2018-01-01 13:10:00,197,157
265,2018-01-01 12:15:00,1045,2018-01-01 13:25:00,116,173
266,2018-01-01 12:15:00,1085,2018-01-01 13:22:30,157,133
267,2018-01-01 12:15:00,1004,2018-01-01 13:22:30,237,125
268,2018-01-01 12:15:00,1043,2018-01-01 13:25:00,196,136
269,2018-01-01 12:02:30,1084,2018-01-01 13:22:30,156,167
270,2018-01-01 12:12:30,1043,2018-01-01 13:17:30,154,105
271,2018-01-01 12:12:30,1085,2018-01-01 13:17:30,195,144
272,2018-01-01 12:10:00,1044,2018-01-01 13:17:30,234,182
273,2018-01-01 12:10:00,1045,2018-01-01 13:20:00,116,129
274,2018-01-01 12:05:00,1003,2018-01-01 13:20:00,114,136
275,2018-01-01 12:15:00,1046,2018-01-01 13:22:30,155,148
276,2018-01-01 12:10:00,1085,2018-01-01 13:17:30,116,171
277,2018-01-01 12:15:00,1046,2018-01-01 13:15:00,155,113
278,2018-01-01 12:02:30,1043,2018-01-01 13:20:00,156,146
279,2018-01-01 12:15:00,1005,2018-01-01 13:17:30,197,193
280,2018-01-01 12:15:00,1084,2018-01-01 13:10:00,195,155
281,2018-01-01 12:07:30,1085,2018-01-01 13:12:30,235,178
282,2018-01-01 12:10:00,1044,2018-01-01 13:15:00,116,118
283,2018-01-01 12:05:00,1003,2018-01-01 13:17:30,237,186
284,2018-01-01 12:05:00,1004,2018-01-01 13:20:00,114,173
285,2018-01-01 12:07:30,1005,2018-01-01 13:12:30,156,146
286,2018-01-01 12:07:30,1006,2018-01-01 13:10:00,116,156
287,2018-01-01 12:15:00,1003,2018-01-01 13:20:00,197,170
288,2018-01-01 12:12:30,1085,2018-01-01 13:17:30,115,127
289,2018-01-01 12:15:00,1043,2018-01-01 13:12:30,195,197
290,2018-01-01 12:07:30,1004,2018-01-01 13:25:00,236,161
291,2018-01-01 12:05:00,1006,2018-01-01 13:10:00,116,192
292,2018-01-01 12:05:00,1005,2018-01-01 13:10:00,237,188
293,2018-01-01 12:10:00,1006,2018-01-01 13:25:00,117,178
294,2018-01-01 12:05:00,1004,2018-01-01 13:15:00,236,170
295,2018-01-01 12:15:00,1003,2018-01-01 13:25:00,237,193
296,2018-01-01 12:05:00,1043,2018-01-01 13:15:00,236,192
297,2018-01-01 12:05:00,1006,2018-01-01 13:15:00,235,106
298,2018-01-01 12:05:00,1045,2018-01-01 13:10:00,154,166
299,2018-01-01 12:10:00,1086,2018-01-01 13:25:00,234,112
300,2018-01-01 12:05:00,1004,2018-01-01 13:20:00,197,100
301,2018-01-01 12:12:30,1085,2018-01-01 13:12:30,116,177
302,2018-01-01 12:12:30,1086,2018-01-01 13:22:30,117,141
303,2018-01-01 12:15:00,1006,2018-01-01 13:22:30,154,190
304,2018-01-01 12:10:00,1086,2018-01-01 13:25:00,156,112
305,2018-01-01 12:05:00,1045,2018-01-01 13:22:30,194,198
306,2018-01-01 12:07:30,1045,2018-01-01 13:20:00,154,189
307,2018-01-01 12:15:00,1044,2018-01-01 13:25:00,237,144
308,2018-01-01 12:07:30,1006,2018-01-01 13:25:00,116,196
309,2018-01-01 12:07:30,1043,2018-01-01 13:25:00,235,147
310,2018-01-01 12:15:00,1083,2018-01-01 13:22:30,114,195
311,2018-01-01 12:15:00,1004,2018-01-01 13:12:30,235,190
312,2018-01-01 12:12:30,1006,2018-01-01 13:20:00,114,163
313,2018-01-01 12:02:30,1043,2018-01-01 13:15:00,114,113
314,2018-01-01 12:07:30,1004,2018-01-01 13:25:00,114,146
315,2018-01-01 12:10:00,1005,2018-01-01 13:25:00,115,183
316,2018-01-01 12:02:30,1005,2018-01-01 13:20:00,236,154
317,2018-01-01 12:07:30,1003,2018-01-01 13:15:00,117,104
318,2018-01-01 12:10:00,1004,2018-01-01 13:15:00,234,116
319,2018-01-01 12:02:30,1005,2018-01-01 13:25:00,116,122
320,2018-01-01 12:12:30,1044,2018-01-01 13:12:30,154,183
321,2018-01-01 12:05:00,1086,2018-01-01 13:20:00,194,136
322,2018-01-01 12:12:30,1004,2018-01-01 13:12:30,237,199
323,2018-01-01 12:07:30,1005,2018-01-01 13:17:30,197,153
324,2018-01-01 12:05:00,1003,2018-01-01 13:25:00,117,113
325,2018-01-01 12:02:30,1006,2018-01-01 13:20:00,116,139
326,2018-01-01 12:10:00,1043,2018-01-01 13:12:30,196,181
327,2018-01-01 12:02:30,1083,2018-01-01 13:25:00,235,174
328,2018-01-01 12:15:00,1084,2018-01-01 13:17:30,197,193
329,2018-01-01 12:15:00,1084,2018-01-01 13:25:00,157,163
330,2018-01-01 12:07:30,1004,2018-01-01 13:15:00,116,130
331,2018-01-01 12:10:00,1045,2018-01-01 13:22:30,117,141
332,2018-01-01 12:10:00,1044,2018-01-01 13:12:30,157,125
333,2018-01-01 12:05:00,1044,2018-01-01 13:20:00,154,101
334,2018-01-01 12:10:00,1004,2018-01-01 13:22:30,155,133
335,2018-01-01 12:10:00,1083,2018-01-01 13:25:00,116,157
336,2018-01-01 12:02:30,1085,2018-01-01 13:25:00,237,195
337,2018-01-01 12:02:30,1085,2018-01-01 13:15:00,197,193
338,2018-01-01 12:12:30,1044,2018-01-01 13:25:00,194,130
339,2018-01-01 12:07:30,1003,2018-01-01 13:22:30,114,167
340,2018-01-01 12:07:30,1045,2018-01-01 13:17:30,196,102
341,2018-01-01 12:10:00,1046,2018-01-01 13:17:30,237,128
342,2018-01-01 12:05:00,1086,2018-01-01 13:25:00,237,171
343,2018-01-01 12:07:30,1045,2018-01-01 13:20:00,196,180
344,2018-01-01 12:15:00,1003,2018-01-01 13:15:00,115,101
345,2018-01-01 12:12:30,1085,2018-01-01 13:22:30,155,118
346,2018-01-01 12:12:30,1083,2018-01-01 13:12:30,157,123
347,2018-01-01 12:05:00,1043,2018-01-01 13:20:00,154,156
348,2018-01-01 12:05:00,1086,2018-01-01 13:10:00,155,114
349,2018-01-01 12:15:00,1086,2018-01-01 13:15:00,195,114
350,2018-01-01 12:12:30,1043,2018-01-01 13:15:00,234,176
351,2018-01-01 12:07:30,1086,2018-01-01 13:12:30,117,174
352,2018-01-01 12:02:30,1003,2018-01-01 13:15:00,154,181
353,2018-01-01 12:15:00,1004,2018-01-01 13:12:30,196,196
354,2018-01-01 12:07:30,1003,2018-01-01 13:22:30,195,148
355,2018-01-01 12:10:00,1004,2018-01-01 13:25:00,157,192
356,2018-01-01 12:07:30,1043,2018-01-01 13:12:30,156,128
357,2018-01-01 12:02:30,1045,2018-01-01 13:12:30,236,165
358,2018-01-01 12:15:00,1004,2018-01-01 13:22:30,155,149
359,2018-01-01 12:12:30,1005,2018-01-01 13:20:00,156,111
360,2018-01-01 12:02:30,1046,2018-01-01 13:10:00,236,141
361,2018-01-01 12:02:30,1003,2018-01-01 13:10:00,117,112
362,2018-01-01 12:10:00,1084,2018-01-01 13:25:00,157,115
363,2018-01-01 12:02:30,1083,2018-01-01 13:22:30,114,196
364,2018-01-01 12:02:30,1084,2018-01-01 13:20:00,234,114
365,2018-01-01 12:12:30,1005,2018-01-01 13:15:00,197,183
366,2018-01-01 12:02:30,1046,2018-01-01 13:15:00,234,157
367,2018-01-01 12:05:00,1006,2018-01-01 13:17:30,237,156
368,2018-01-01 12:02:30,1006,2018-01-01 13:22:30,197,173
369,2018-01-01 12:10:00,1084,2018-01-01 13:15:00,236,142
370,2018-01-01 12:07:30,1043,2018-01-01 13:15:00,157,187
371,2018-01-01 12:15:00,1083,2018-01-01 13:12:30,155,161
372,2018-01-01 12:05:00,1084,2018-01-01 13:20:00,117,153
373,2018-01-01 12:02:30,1005,2018-01-01 13:20:00,197,103
374,2018-01-01 12:02:30,1046,2018-01-01 13:22:30,196,192
375,2018-01-01 12:15:00,1086,2018-01-01 13:22:30,234,197
376,2018-01-01 12:15:00,1086,2018-01-01 13:15:00,116,100
377,2018-01-01 12:12:30,1044,2018-01-01 13:10:00,117,166
378,2018-01-01 12:05:00,1083,2018-01-01 13:15:00,155,153
379,2018-01-01 12:02:30,1046,2018-01-01 13:12:30,195,129
380,2018-01-01 12:10:00,1043,2018-01-01 13:15:00,114,184
381,2018-01-01 12:02:30,1045,2018-01-01 13:10:00,236,114
382,2018-01-01 12:02:30,1006,2018-01-01 13:10:00,115,153
383,2018-01-01 12:02:30,1045,2018-01-01 13:10:00,116,197
384,2018-01-01 12:12:30,1003,2018-01-01 13:15:00,114,187
385,2018-01-01 12:15:00,1046,2018-01-01 13:15:00,155,120
386,2018-01-01 12:05:00,1006,2018-01-01 13:22:30,154,108
387,2018-01-01 12:15:00,1083,2018-01-01 13:15:00,236,169
388,2018-01-01 12:15:00,1004,2018-01-01 13:22:30,194,173
389,2018-01-01 12:02:30,1006,2018-01-01 13:12:30,154,197
390,2018-01-01 12:02:30,1003,2018-01-01 13:17:30,157,108
391,2018-01-01 12:07:30,1005,2018-01-01 13:20:00,234,189
392,2018-01-01 12:07:30,1046,2018-01-01 13:20:00,236,188
393,2018-01-01 12:12:30,1043,2018-01-01 13:25:00,117,111
394,2018-01-01 12:07:30,1085,2018-01-01 13:15:00,236,193
395,2018-01-01 12:12:30,1083,2018-01-01 13:20:00,235,132
396,2018-01-01 12:12:30,1083,2018-01-01 13:20:00,237,169
397,2018-01-01 12:02:30,1083,2018-01-01 13:10:00,115,108
398,2018-01-01 12:12:30,1043,2018-01-01 13:10:00,154,131
